taxonomy,Lon,Lat,BALoccupants,BALoccupantsSTD,BALstructural,BALstructuralSTD,BELoccupants,BELoccupantsSTD,BELstructural,BELstructuralSTD,CHoccupants,CHoccupantsSTD,CHstructural,CHstructuralSTD,EAoccupants,EAoccupantsSTD,EAstructural,EAstructuralSTD,NFoccupants,NFoccupantsSTD,NFstructural,NFstructuralSTD,SToccupants,SToccupantsSTD,STstructural,STstructuralSTD,SFoccupants,SFoccupantsSTD,SFstructural,SFstructuralSTD,SUoccupants,SUoccupantsSTD,SUstructural,SUstructuralSTD,ISKoccupants,ISKoccupantsSTD,ISKstructural,ISKstructuralSTD,ISHAMoccupants,ISHAMoccupantsSTD,ISHAMstructural,ISHAMstructuralSTD
MCF+MOC/LWAL+DNO/FC/HBET:1-5,74.6956,42.8427,0.00145058,,10198.1,,0.00967026,,34940.9,,0.09722,,168291.0,,0.018890900000000002,,53640.2,,0.0497268,,101478.0,,0.256411,,339569.0,,0.0717758,,134339.0,,0.000216192,,3428.29,,0.704363,,714861.0,,0.705611,,715800.0,
UNK,74.6956,42.8427,0.0008060239999999999,,7348.05,,0.00425907,,25888.5,,0.0322203,,124036.0,,0.00758082,,39891.7,,0.017577799999999998,,75264.9,,0.0755559,,243467.0,,0.0245082,,99348.4,,0.000155545,,2361.56,,0.180471,,484386.0,,0.18074300000000001,,484960.0,
S/LFM+DNO/FME/HBET:1-25,74.6956,42.8427,0.000287145,,3544.54,,0.00238603,,19356.8,,0.023462599999999997,,126655.0,,0.00546098,,37819.1,,0.00796516,,49939.6,,0.055150300000000006,,257463.0,,0.0189087,,105570.0,,0.000104531,,1684.82,,0.127411,,511915.0,,0.127594,,512510.0,
W/LWAL+DUC/FW/HBET:1-2,74.6956,42.8427,4.8123999999999995e-05,,33303.6,,0.000261398,,119894.0,,0.00190132,,560861.0,,0.000462455,,184489.0,,0.00105244,,344107.0,,0.00428944,,1061520.0,,0.00145558,,451864.0,,8.407680000000001e-06,,10167.7,,0.00951604,,1968310.0,,0.0095287,,1970320.0,
CR+CIP/LFM+DUC/FC/HBET:1-7,74.6956,42.8427,0.0134563,,136448.0,,0.0739085,,358267.0,,0.624486,,1271480.0,,0.135455,,499933.0,,0.33010100000000003,,825722.0,,1.56541,,2325150.0,,0.468287,,1051000.0,,0.00260988,,60221.3,,4.12806,,4550650.0,,4.13515,,4556190.0,
CR+PC/LFLS+DUC/FC/HBET:5-9,74.6956,42.8427,0.00690165,,240216.0,,0.05660790000000001,,629906.0,,0.685426,,2132610.0,,0.136299,,937655.0,,0.21012199999999998,,1080490.0,,1.89133,,3813760.0,,0.538679,,1863700.0,,0.00274241,,170313.0,,5.56935,,7562610.0,,5.58038,,7572520.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.6956,42.8427,0.015978,,67938.9,,0.101628,,208594.0,,0.8781959999999999,,820548.0,,0.21685300000000002,,331109.0,,0.306962,,392325.0,,2.08671,,1477320.0,,0.710942,,710548.0,,0.00716683,,44983.1,,5.14534,,2783270.0,,5.15371,,2786480.0,
MUR+MOCL/LWAL+DNO/FC/HBET:1-2,74.6956,42.8427,0.000277126,,10518.3,,0.00131458,,36097.2,,0.00866186,,163345.0,,0.00224289,,54843.1,,0.0048846,,100809.0,,0.019065000000000002,,309079.0,,0.00669463,,131957.0,,6.06639e-05,,3436.14,,0.0421259,,583945.0,,0.0421829,,584575.0,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.6956,42.8427,1.83257e-06,,767.153,,4.22959e-05,,4578.81,,0.00134522,,46368.6,,0.000120162,,8671.03,,0.000661793,,26348.4,,0.00519422,,128080.0,,0.0008950680000000001,,34028.9,,0.0,,133.07,,0.0222082,,384413.0,,0.0222625,,385127.0,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.6956,42.8427,0.00369667,,142468.0,,0.03560069999999999,,462667.0,,0.582861,,2131140.0,,0.0818462,,697372.0,,0.266227,,1291140.0,,1.8627,,4367420.0,,0.41092399999999996,,1705900.0,,0.000376336,,50143.5,,6.40803,,9868840.0,,6.42221,,9883710.0,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.6956,42.8427,0.00234724,,4395.0,,0.0101761,,13201.7,,0.05909,,50310.1,,0.0167332,,19080.9,,0.0344099,,32482.1,,0.121982,,88210.6,,0.0463986,,41550.0,,0.00056337,,1655.36,,0.24812800000000002,,152717.0,,0.248423,,152856.0,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.6956,42.8427,0.011599600000000002,,107254.0,,0.0571769,,326815.0,,0.39207,,1301830.0,,0.0988355,,476812.0,,0.219194,,828268.0,,0.8752129999999999,,2363020.0,,0.301714,,1066960.0,,0.00240532,,40175.4,,1.9566400000000002,,4306700.0,,1.9593099999999999,,4311090.0,
MUR+MOCL/LWAL+DNO/FC/HBET:1-2,74.7184,42.8448,1.56592e-05,,546.735,,5.8626400000000005e-05,,1525.55,,0.000445494,,7451.22,,0.00013393,,2874.26,,0.000225509,,4259.23,,0.000999461,,14233.4,,0.000371949,,6417.22,,2.52373e-06,,144.986,,0.00220399,,26818.5,,0.00220817,,26859.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.7184,42.8448,0.00287135,,7593.49,,0.0126256,,19360.6,,0.115856,,79284.5,,0.0342747,,35949.6,,0.0360978,,35292.6,,0.28438800000000003,,144936.0,,0.101868,,72544.8,,0.00110452,,4432.51,,0.716564,,275059.0,,0.7182189999999999,,275506.0,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.7184,42.8448,0.000297261,,2291.63,,0.00115376,,5744.52,,0.00923523,,24389.6,,0.00269993,,10158.5,,0.00461472,,14473.4,,0.021038499999999998,,44644.0,,0.00768573,,21212.9,,4.54159e-05,,725.0369999999999,,0.0469222,,81137.4,,0.0470122,,81253.5,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.7184,42.8448,3.4858800000000004e-08,,104.98200000000001,,1.3813200000000001e-06,,525.656,,0.000169475,,6892.91,,1.10969e-05,,1451.69,,5.45069e-05,,3311.28,,0.000914546,,20776.3,,0.00012030399999999999,,5502.61,,0.0,,8.50963,,0.00448267,,64885.1,,0.00449907,,65061.8,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.7184,42.8448,0.00180362,,3549.95,,0.00627775,,8821.48,,0.0411228,,35659.9,,0.0135214,,15376.3,,0.021792,,21579.8,,0.0859257,,62905.7,,0.0347231,,31184.1,,0.000322564,,1124.5,,0.17410699999999998,,108591.0,,0.174397,,108731.0,
CR+PC/LFLS+DUC/FC/HBET:5-9,74.5509,42.8389,0.000621239,,39083.9,,0.0477774,,270411.0,,0.270469,,667231.0,,0.0170401,,166640.0,,0.0462378,,254177.0,,0.6363949999999999,,1110170.0,,0.129396,,443302.0,,0.00108671,,52367.8,,1.6545599999999998,,2060860.0,,1.1183,,1590440.0,
UNK,74.5509,42.8389,0.00046974800000000003,,3898.84,,0.0113702,,50442.6,,0.0397649,,137165.0,,0.00405065,,21796.8,,0.0152114,,62460.8,,0.0784415,,236052.0,,0.020654099999999998,,80580.7,,0.000429064,,3699.17,,0.165484,,425717.0,,0.12219100000000001,,335494.0,
CR+CIP/LWAL+DNO/FC/HBET:8-16,74.5509,42.8389,0.000333609,,87944.8,,0.0415207,,799554.0,,0.29370300000000005,,2160620.0,,0.013170600000000001,,464941.0,,0.0408496,,750401.0,,0.778017,,3786070.0,,0.128021,,1380400.0,,0.000609499,,122547.0,,2.3305700000000003,,7574510.0,,1.48343,,5651800.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.5509,42.8389,0.0029931,,19186.7,,0.137031,,184048.0,,0.6017939999999999,,482518.0,,0.0558241,,105405.0,,0.13051300000000002,,172503.0,,1.23351,,790105.0,,0.320601,,316026.0,,0.00501032,,26695.9,,2.70498,,1375590.0,,1.96645,,1096930.0,
CR+CIP/LFM+DUC/FC/HBET:1-7,74.5509,42.8389,0.012977100000000002,,120045.0,,0.344857,,916933.0,,1.29761,,2156880.0,,0.118405,,465194.0,,0.47220500000000004,,1087760.0,,2.7046799999999998,,3565310.0,,0.649451,,1354050.0,,0.011842100000000001,,117285.0,,6.24995,,6442870.0,,4.42087,,5036630.0,
MCF+MOC/LWAL+DNO/FC/HBET:1-5,74.5509,42.8389,0.0052054,,29071.9,,0.171986,,364395.0,,0.695249,,1010110.0,,0.0556256,,158123.0,,0.241472,,453242.0,,1.49912,,1788380.0,,0.33676799999999996,,586055.0,,0.00467219,,27667.5,,3.57243,,3411820.0,,2.49927,,2617410.0,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.5509,42.8389,8.501489999999999e-08,,253.607,,0.00022944599999999998,,15730.5,,0.00250019,,75402.4,,2.36452e-05,,4188.79,,0.0005632069999999999,,26134.1,,0.00815154,,177845.0,,0.000776034,,33448.2,,0.0,,216.33900000000003,,0.0294,,468230.0,,0.0173688,,313996.0,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.5509,42.8389,0.00426855,,97524.7,,0.23601999999999998,,1138640.0,,1.18887,,3141700.0,,0.0661332,,505223.0,,0.358772,,1412420.0,,2.9239,,5698060.0,,0.520202,,1820900.0,,0.00375475,,93183.2,,8.3982,,11726800.0,,5.39695,,8645800.0,
MUR+MOCL/LWAL+DNO/FC/HBET:1-2,74.5509,42.8389,0.000410215,,14770.8,,0.00846601,,180896.0,,0.027357599999999996,,471343.0,,0.00317517,,79938.3,,0.0110488,,221404.0,,0.0513066,,785249.0,,0.014777600000000002,,283336.0,,0.00037835900000000004,,14042.4,,0.10092899999999999,,1348940.0,,0.0768651,,1086580.0,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.5509,42.8389,0.0052984,,9805.59,,0.0948185,,93640.6,,0.283319,,219190.0,,0.0373259,,44924.4,,0.12086400000000001,,111290.0,,0.503714,,342981.0,,0.1593,,139189.0,,0.00492283,,9446.58,,0.91835,,544589.0,,0.723453,,453729.0,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.5509,42.8389,0.0175658,,153609.0,,0.381384,,1519300.0,,1.25806,,3693810.0,,0.140767,,717082.0,,0.500979,,1822970.0,,2.38384,,5968440.0,,0.672864,,2296000.0,,0.0161352,,147848.0,,4.7329099999999995,,9954480.0,,3.59259,,8112570.0,
CR+CIP/LFINF+DNO/FC/HBET:3-7,74.5941,42.8362,0.000633207,,18569.6,,0.0164079,,88390.1,,0.112255,,246414.0,,0.0114398,,73562.3,,0.0302678,,115979.0,,0.295211,,443304.0,,0.0643215,,178862.0,,0.0006702460000000001,,20217.4,,0.7244010000000001,,797886.0,,0.679843,,764651.0,
MCF+MOC/LWAL+DNO/FC/HBET:1-5,74.5941,42.8362,0.00148964,,7806.93,,0.0258221,,59859.8,,0.135007,,196298.0,,0.0149468,,39790.2,,0.0643191,,112788.0,,0.32674899999999996,,376226.0,,0.0761702,,127980.0,,0.000876873,,5492.63,,0.74573,,692385.0,,0.703088,,663006.0,
CR+PC/LFLS+DUC/FC/HBET:5-9,74.5941,42.8362,0.00245537,,89120.4,,0.0668016,,422969.0,,0.475505,,1174590.0,,0.0463112,,352436.0,,0.12501900000000002,,553797.0,,1.2857299999999998,,2126000.0,,0.26915700000000004,,852589.0,,0.00258283,,97052.1,,3.26315,,3886360.0,,3.05404,,3718850.0,
CR+CIP/LFM+DUC/FC/HBET:1-7,74.5941,42.8362,0.0114065,,95094.5,,0.164675,,482106.0,,0.784243,,1297800.0,,0.097951,,345457.0,,0.387303,,806940.0,,1.82057,,2304690.0,,0.454849,,898929.0,,0.00701166,,73159.7,,4.04375,,4047860.0,,3.8174,,3885220.0,
UNK,74.5941,42.8362,0.00164513,,13081.5,,0.0220985,,103555.0,,0.0966865,,332356.0,,0.0133369,,68589.8,,0.0495688,,193646.0,,0.20951799999999998,,613795.0,,0.057766599999999994,,219199.0,,0.00101768,,9106.3,,0.422382,,1065020.0,,0.402171,,1025150.0,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.5941,42.8362,0.00470757,,96028.1,,0.122609,,689295.0,,0.8324450000000001,,2231440.0,,0.06691219999999999,,464366.0,,0.35857,,1282170.0,,2.37045,,4425580.0,,0.43409899999999996,,1453170.0,,0.0025583,,68368.6,,6.60367,,8875480.0,,6.12293,,8425760.0,
MUR+MOCL/LWAL+DNO/FC/HBET:1-2,74.5941,42.8362,0.000589138,,20482.6,,0.00693621,,155091.0,,0.027544299999999997,,472971.0,,0.00428663,,103792.0,,0.0147202,,282330.0,,0.0561,,839719.0,,0.0169993,,317963.0,,0.00037427,,14344.1,,0.105447,,1387910.0,,0.100963,,1341250.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.5941,42.8362,0.0358352,,163664.0,,0.693571,,1018220.0,,3.83391,,3080440.0,,0.499018,,823821.0,,1.18288,,1386330.0,,8.8413,,5442220.0,,2.34117,,2211910.0,,0.03882290000000001,,178763.0,,18.8219,,9228760.0,,17.8592,,8894830.0,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.5941,42.8362,1.7477500000000001e-06,,771.6669999999999,,0.00028705099999999997,,19487.7,,0.00367036,,126131.0,,0.000113278,,10168.3,,0.00155056,,62442.4,,0.0147529,,353819.0,,0.00154509,,65433.0,,3.58485e-07,,410.999,,0.056904899999999994,,958545.0,,0.0515327,,891114.0,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.5941,42.8362,0.0041808,,7344.48,,0.043778500000000005,,45153.9,,0.157889,,121166.0,,0.027665,,31437.2,,0.0880698,,76481.7,,0.301318,,199987.0,,0.100752,,85083.0,,0.00271431,,5375.68,,0.525075,,306329.0,,0.505807,,297758.0,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.5941,42.8362,0.0174138,,143497.0,,0.214173,,906556.0,,0.8733790000000001,,2545780.0,,0.131325,,626365.0,,0.46179899999999996,,1570660.0,,1.79998,,4368370.0,,0.534624,,1755530.0,,0.0109636,,104773.0,,3.4098900000000003,,7024790.0,,3.26357,,6801390.0,
UNK,74.61,42.8316,0.000808948,,7252.11,,0.0110815,,53714.6,,0.0528394,,182626.0,,0.0074488,,39021.7,,0.028070599999999998,,109443.0,,0.116309,,342135.0,,0.0322991,,122767.0,,0.00041388,,4534.23,,0.239985,,606099.0,,0.235812,,597854.0,
CR+PC/LFLS+DUC/FC/HBET:5-9,74.61,42.8316,0.00352622,,126164.0,,0.08553200000000001,,555359.0,,0.639774,,1587700.0,,0.0683625,,496001.0,,0.17959,,769999.0,,1.7364400000000002,,2892790.0,,0.377734,,1176510.0,,0.00324977,,129950.0,,4.50764,,5376060.0,,4.40278,,5292320.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.61,42.8316,0.009522,,41887.7,,0.159159,,236518.0,,0.915148,,740901.0,,0.130404,,207564.0,,0.29883699999999996,,343469.0,,2.13161,,1321890.0,,0.578646,,542997.0,,0.00918066,,42880.6,,4.6409199999999995,,2279420.0,,4.55506,,2249680.0,
CR+CIP/LFM+DUC/FC/HBET:1-7,74.61,42.8316,0.0122062,,120704.0,,0.18123499999999998,,570584.0,,0.958665,,1611300.0,,0.12022200000000001,,440577.0,,0.48854,,1025220.0,,2.27339,,2897660.0,,0.567299,,1134430.0,,0.00621554,,86557.4,,5.17796,,5186490.0,,5.07267,,5110870.0,
CR+CIP/LFINF+DNO/FC/HBET:3-7,74.61,42.8316,0.00784216,,225408.0,,0.180444,,994492.0,,1.29247,,2853540.0,,0.1448,,887678.0,,0.371998,,1381910.0,,3.4150699999999996,,5169660.0,,0.771911,,2114500.0,,0.00727902,,232162.0,,8.57502,,9459920.0,,8.38365,,9317600.0,
MUR+MOCL/LWAL+DNO/FC/HBET:1-2,74.61,42.8316,0.000237178,,8985.3,,0.00275553,,63426.3,,0.011750499999999999,,204064.0,,0.00189222,,46477.4,,0.00650464,,125134.0,,0.024289599999999998,,367550.0,,0.00741981,,139734.0,,0.000127365,,5663.04,,0.046724,,619998.0,,0.0460013,,612424.0,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.61,42.8316,0.0,,274.73400000000004,,4.43788e-05,,8485.81,,0.00164019,,65917.1,,1.64853e-05,,5008.49,,0.000573319,,33174.9,,0.00810546,,193267.0,,0.000590728,,34414.3,,0.0,,101.71700000000001,,0.032878,,533116.0,,0.0317684,,519777.0,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.61,42.8316,0.0073653,,258029.0,,0.25004899999999997,,1698100.0,,2.1188700000000003,,5881170.0,,0.152101,,1250490.0,,0.9207719999999999,,3456090.0,,6.3168,,11880500.0,,1.11093,,3890630.0,,0.00291882,,167862.0,,18.1726,,24343400.0,,17.6922,,23896100.0,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.61,42.8316,0.00273416,,5083.19,,0.0275849,,29034.3,,0.105646,,81619.7,,0.0193155,,21944.5,,0.0609337,,52726.9,,0.204647,,136602.0,,0.0689217,,58254.4,,0.00152368,,3405.7,,0.364898,,213207.0,,0.360023,,211040.0,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.61,42.8316,0.0114568,,104626.0,,0.141028,,615684.0,,0.6187090000000001,,1815380.0,,0.0961542,,462332.0,,0.339244,,1148340.0,,1.2936,,3156630.0,,0.387738,,1273770.0,,0.00603095,,69903.1,,2.50849,,5175380.0,,2.46932,,5115580.0,
CR+CIP/LFINF+DNO/FC/HBET:3-7,74.6412,42.8319,0.000324091,,16005.1,,0.00764611,,62219.0,,0.07774550000000001,,196346.0,,0.00826263,,63881.9,,0.020396400000000002,,92999.0,,0.219596,,362191.0,,0.047850800000000006,,150043.0,,0.00022977799999999998,,14762.3,,0.613261,,705149.0,,0.614338,,705973.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.6412,42.8319,0.00123918,,7679.45,,0.0202682,,38082.3,,0.153899,,135499.0,,0.0215666,,39280.3,,0.0468206,,60709.1,,0.377278,,248422.0,,0.100497,,102153.0,,0.000925257,,6887.66,,0.901264,,457375.0,,0.902576,,457843.0,
CR+CIP/LFM+DUC/FC/HBET:1-7,74.6412,42.8319,0.00194926,,23739.5,,0.0242463,,97171.0,,0.166831,,308340.0,,0.020708,,87573.8,,0.0804223,,191112.0,,0.42504200000000003,,572836.0,,0.100714,,222213.0,,0.0007198630000000001,,14585.5,,1.07703,,1096120.0,,1.07873,,1097340.0,
UNK,74.6412,42.8319,0.000290715,,2960.84,,0.00342878,,19108.0,,0.021314700000000002,,77775.2,,0.00293411,,16782.7,,0.010701700000000001,,44844.3,,0.0502094,,152274.0,,0.0132423,,53317.8,,0.00010735299999999999,,1480.48,,0.113488,,288909.0,,0.11363800000000002,,289204.0,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.6412,42.8319,0.000257091,,11834.8,,0.00681611,,67139.5,,0.08116519999999999,,266010.0,,0.00572091,,59429.8,,0.032765699999999995,,152203.0,,0.26871100000000003,,558617.0,,0.043447,,181158.0,,6.47064e-05,,6226.12,,0.904576,,1248100.0,,0.906515,,1249890.0,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.6412,42.8319,2.73268e-07,,69.0707,,1.25748e-05,,975.66,,0.00022103400000000003,,7960.65,,9.53378e-06,,801.534,,9.806379999999999e-05,,4123.22,,0.000943562,,23139.4,,0.000104111,,4549.78,,3.0905e-08,,22.2969,,0.00408012,,69227.5,,0.00408981,,69350.4,
MUR+MOCL/LWAL+DNO/FC/HBET:1-2,74.6412,42.8319,0.00010724399999999999,,4536.53,,0.00109027,,28212.1,,0.00594535,,108244.0,,0.000937935,,24832.8,,0.00312446,,63926.6,,0.0130369,,203076.0,,0.00381619,,75519.1,,4.25746e-05,,2289.79,,0.0271629,,364737.0,,0.027194599999999996,,365071.0,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.6412,42.8319,0.0006890189999999999,,1443.2,,0.00617877,,7306.26,,0.029770299999999996,,23919.5,,0.00534376,,6505.08,,0.0163678,,14943.3,,0.0606716,,41425.4,,0.0197404,,17377.4,,0.00028781099999999996,,798.951,,0.11593900000000001,,68245.6,,0.11605499999999999,,68297.2,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.6412,42.8319,0.00181392,,19450.6,,0.0194838,,100302.0,,0.110426,,345153.0,,0.0167267,,89181.1,,0.057343200000000004,,210970.0,,0.24558400000000002,,622779.0,,0.0702773,,246725.0,,0.000699447,,10745.6,,0.5164,,1082930.0,,0.5170060000000001,,1083870.0,
MCF+MOC/LWAL+DNO/FC/HBET:1-5,74.6515,42.8377,0.00133885,,9300.95,,0.016042700000000003,,49564.6,,0.13253800000000002,,211347.0,,0.0159084,,48490.0,,0.0601035,,118434.0,,0.35262,,426697.0,,0.0809181,,147821.0,,0.00039487400000000003,,4407.26,,0.9213870000000001,,864248.0,,0.922693,,865148.0,
CR+CIP/LFM+DUC/FC/HBET:1-7,74.6515,42.8377,0.00481912,,51063.1,,0.047157,,188205.0,,0.336049,,614994.0,,0.0465402,,184260.0,,0.159522,,375373.0,,0.8458530000000001,,1135180.0,,0.211269,,454041.0,,0.00163331,,29445.2,,2.1388599999999998,,2172280.0,,2.14184,,2174430.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.6515,42.8377,0.00471808,,20567.5,,0.0504475,,90097.9,,0.371709,,327158.0,,0.0608452,,100810.0,,0.115553,,145497.0,,0.8972899999999999,,596596.0,,0.253664,,252843.0,,0.00331493,,17331.5,,2.15929,,1107330.0,,2.16217,,1108370.0,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.6515,42.8377,0.0006314819999999999,,21812.4,,0.0116185,,108664.0,,0.137751,,442853.0,,0.0117196,,106306.0,,0.055609900000000004,,249767.0,,0.447672,,923795.0,,0.0780648,,310588.0,,0.000146248,,10575.2,,1.50732,,2067160.0,,1.51014,,2069770.0,
UNK,74.6515,42.8377,0.00106667,,9935.64,,0.00993179,,55348.1,,0.06426509999999999,,232972.0,,0.00976994,,54099.8,,0.031701099999999996,,132257.0,,0.149605,,451879.0,,0.04145530000000001,,164502.0,,0.00036233699999999996,,4583.83,,0.336916,,856649.0,,0.337311,,857435.0,
MUR+MOCL/LWAL+DNO/FC/HBET:1-2,74.6515,42.8377,0.000306123,,11994.0,,0.00251966,,64683.6,,0.014313900000000001,,256372.0,,0.00247172,,63170.4,,0.00739423,,149174.0,,0.0310099,,476476.0,,0.00951607,,184039.0,,0.000111966,,5594.75,,0.06440470000000001,,855657.0,,0.06447180000000001,,856363.0,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.6515,42.8377,6.26075e-06,,522.3380000000001,,0.00010763,,5476.73,,0.00123519,,46198.1,,0.00010293700000000001,,5277.89,,0.00055775,,22994.0,,0.00540361,,136934.0,,0.000647362,,27450.3,,7.963670000000001e-07,,171.416,,0.0255666,,425204.0,,0.0256219,,425885.0,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.6515,42.8377,0.0144303,,140094.0,,0.124149,,637166.0,,0.734103,,2261780.0,,0.121875,,622470.0,,0.374515,,1362050.0,,1.61258,,4046830.0,,0.484171,,1659510.0,,0.00516052,,72010.1,,3.37794,,7036890.0,,3.3814800000000003,,7042370.0,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.6515,42.8377,0.00804659,,15840.3,,0.0597403,,70949.7,,0.299446,,239185.0,,0.05844590000000001,,69264.1,,0.16203,,147361.0,,0.602742,,410807.0,,0.205231,,178223.0,,0.00311296,,8164.55,,1.14935,,677547.0,,1.15038,,678014.0,
CR+CIP/LFM+DUC/FC/HBET:1-7,74.6727,42.833,0.00221748,,25259.9,,0.0163242,,78911.5,,0.139177,,277783.0,,0.0216121,,91172.1,,0.05964540000000001,,159288.0,,0.363645,,519150.0,,0.0938702,,215445.0,,0.000570956,,12527.3,,0.972741,,1023910.0,,0.974189,,1024980.0,
UNK,74.6727,42.833,0.000195417,,1866.65,,0.00139246,,8465.35,,0.0108223,,40585.5,,0.00182286,,10284.2,,0.00481597,,21163.3,,0.0262404,,80956.9,,0.00744285,,30163.3,,5.00636e-05,,698.693,,0.0625845,,159820.0,,0.062664,,159978.0,
S/LFM+DNO/FME/HBET:1-25,74.6727,42.833,0.000212185,,2607.28,,0.00232859,,18512.7,,0.0215103,,113047.0,,0.00384969,,27636.6,,0.00608958,,38877.8,,0.049462900000000004,,226326.0,,0.0158943,,87834.3,,0.000100434,,1512.98,,0.11038699999999999,,439361.0,,0.110519,,439784.0,
MCF+MOC/LWAL+DNO/FC/HBET:1-5,74.6727,42.833,0.00152709,,20594.7,,0.0133123,,89380.4,,0.134857,,428472.0,,0.018154,,108159.0,,0.054849199999999994,,221612.0,,0.37472,,885243.0,,0.08866039999999999,,316647.0,,0.00033757800000000005,,7983.89,,1.0451700000000002,,1867520.0,,1.04677,,1869600.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.6727,42.833,0.00531609,,16095.2,,0.0444473,,58427.8,,0.360996,,223570.0,,0.0700137,,76937.4,,0.106001,,95227.7,,0.856037,,404612.0,,0.26776300000000003,,182416.0,,0.00291596,,11948.9,,2.06655,,756626.0,,2.06937,,757363.0,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.6727,42.833,0.00118856,,34626.1,,0.014331299999999998,,141853.0,,0.21158000000000002,,638279.0,,0.020861400000000002,,169718.0,,0.076035,,335111.0,,0.721004,,1345420.0,,0.13103199999999998,,474459.0,,0.0002036,,13761.2,,2.60586,,3107810.0,,2.61103,,3111940.0,
CR+PC/LFLS+DUC/FC/HBET:5-9,74.6727,42.833,0.00612338,,209074.0,,0.0664572,,632033.0,,0.749846,,2126660.0,,0.112424,,802091.0,,0.18665,,960438.0,,2.0807599999999997,,3864100.0,,0.531406,,1752410.0,,0.00297449,,163597.0,,6.00676,,7671470.0,,6.01679,,7680080.0,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.6727,42.833,1.8036e-07,,584.637,,2.9451799999999998e-05,,6115.89,,0.00196309,,69243.1,,5.22944e-05,,8209.42,,0.000580705,,30271.1,,0.010054200000000001,,210000.0,,0.0009953339999999998,,44282.1,,0.0,,88.7479,,0.048148199999999995,,660496.0,,0.0482522,,661573.0,
MUR+MOCL/LWAL+DNO/FC/HBET:1-2,74.6727,42.833,0.00113145,,31893.2,,0.00728316,,141075.0,,0.049236199999999994,,637401.0,,0.0093481,,170282.0,,0.0230082,,340700.0,,0.110972,,1219020.0,,0.0347104,,479900.0,,0.00031497,,12079.3,,0.242963,,2274100.0,,0.24323699999999998,,2276120.0,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.6727,42.833,0.00743991,,57960.8,,0.0498348,,219752.0,,0.352461,,871555.0,,0.06441000000000001,,259846.0,,0.162376,,485850.0,,0.80695,,1598580.0,,0.246757,,669224.0,,0.00201787,,24845.0,,1.7861,,2879450.0,,1.78814,,2881870.0,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.6727,42.833,0.00361153,,7534.62,,0.0213521,,28273.8,,0.12653699999999998,,106879.0,,0.026912099999999998,,33291.3,,0.0620442,,60910.4,,0.264858,,188319.0,,0.0914245,,83045.4,,0.00107389,,3237.11,,0.5297850000000001,,320807.0,,0.530302,,321045.0,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.5101,42.8302,6.87034e-05,,4734.02,,0.019947,,99844.5,,0.105582,,259629.0,,0.00212824,,28783.9,,0.0117019,,70208.7,,0.23083499999999998,,421731.0,,0.033835699999999996,,130669.0,,8.96773e-05,,5748.76,,0.868857,,1005520.0,,0.332941,,533375.0,
