taxonomy,Lon,Lat,BALcomplete,BALcompleteSTD,BELcomplete,BELcompleteSTD,CHcomplete,CHcompleteSTD,EAcomplete,EAcompleteSTD,NFcomplete,NFcompleteSTD,STcomplete,STcompleteSTD,SFcomplete,SFcompleteSTD,SUcomplete,SUcompleteSTD,ISKcomplete,ISKcompleteSTD,ISHAMcomplete,ISHAMcompleteSTD,BALext,BALmod,BALslight,BALno,BELext,BELmod,BELslight,BELno,CHext,CHmod,CHslight,CHno,EAext,EAmod,EAslight,EAno,NFext,NFmod,NFslight,NFno,SText,STmod,STslight,STno,SFext,SFmod,SFslight,SFno,SUext,SUmod,SUslight,SUno,ISKext,ISKmod,ISKslight,ISKno,ISHAMext,ISHAMmod,ISHAMslight,ISHAMno
MCF+MOC/LWAL+DNO/FC/HBET:1-5,74.6469,42.8493,0.0,,0.005999,,0.054312,,0.005662,,0.033343,,0.147945,,0.032982,,0.0,,0.387253,,0.387586,,0.000334,0.006339,0.08037,1.912957,0.009667,0.040666,0.303675,1.639993,0.051319,0.167971,0.5776279999999999,1.14877,0.011663,0.037989,0.29894699999999996,1.6457389999999998,0.033341,0.119708,0.498068,1.31554,0.119664,0.241298,0.6919930000000001,0.7991,0.032655,0.127607,0.506599,1.300157,0.0,0.001,0.043994,1.955006,0.197648,0.323662,0.700711,0.390726,0.197649,0.323328,0.700711,0.390726
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.6469,42.8493,0.003669,,0.029005,,0.171639,,0.034988,,0.075024,,0.413274,,0.12096300000000001,,0.002666,,1.023588,,1.02492,,0.00667,0.028351,0.356502,3.6048080000000002,0.041337,0.139688,1.029741,2.7602290000000003,0.18196500000000002,0.48994799999999994,1.60064,1.555808,0.043659,0.165638,1.1068930000000001,2.648822,0.079026,0.277753,1.298187,2.2700099999999996,0.335647,0.694975,1.612032,0.9440719999999999,0.123636,0.415583,1.526908,1.8129099999999998,0.005666,0.024327,0.317309,3.650032,0.49900600000000006,0.8253370000000001,1.2610620000000001,0.391007,0.498007,0.8253379999999999,1.261061,0.39067399999999997
CR+CIP/LFM+DUC/FC/HBET:1-7,74.6469,42.8493,0.001334,,0.017999,,0.106967,,0.019325,,0.072353,,0.25926,,0.073632,,0.000666,,0.671191,,0.671191,,0.004004,0.021676,0.40215300000000004,3.5708330000000004,0.026335,0.085333,1.106027,2.764306,0.10363199999999999,0.32393299999999997,1.7689150000000002,1.696553,0.025326,0.09264,1.089518,2.773191,0.067017,0.229069,1.5735620000000001,2.057999,0.2053,0.54492,1.92103,1.06949,0.070308,0.232258,1.620802,2.003,0.001334,0.009665,0.258309,3.730026,0.385627,0.729655,1.7301099999999998,0.483417,0.386293,0.730322,1.728777,0.483417
CR+PC/LWAL+DUC/FC/HBET:1-16,74.6469,42.8493,0.000668,,0.005,,0.049315,,0.004666,,0.029006,,0.148277,,0.028317,,0.0,,0.51552,,0.51652,,0.001666,0.005004,0.19943699999999998,5.793225,0.011,0.047663,0.828362,5.107975,0.064972,0.26725,1.874466,3.7439970000000002,0.011324,0.04765,0.8208059999999999,5.115554,0.040344,0.174725,1.527628,4.228297,0.17761400000000002,0.525231,2.4552549999999997,2.693623,0.037982,0.180578,1.568008,4.185115000000001,0.000666,0.003,0.09532,5.901014,0.39992,0.9066129999999999,2.755725,1.4222219999999999,0.39992,0.9062790000000001,2.7557270000000003,1.421554
MUR+MOCL/LWAL+DNO/FC/HBET:1-2,74.6469,42.8493,0.014009,,0.10733499999999999,,0.620818,,0.110956,,0.42144899999999996,,1.324035,,0.42647700000000005,,0.003999,,2.633637,,2.635304,,0.019676,0.048358,0.352483,7.565474000000001,0.11266400000000001,0.274341,1.075693,6.4299669999999995,0.351923,0.720585,1.790873,4.515801000000001,0.112283,0.269608,1.067488,6.439665,0.251731,0.56582,1.552566,5.208434,0.539986,0.91661,2.112654,3.1067150000000003,0.25458800000000004,0.59483,1.587499,5.136606,0.00833,0.026998,0.204972,7.755700999999999,0.7326060000000001,1.174712,1.918131,1.540914,0.731273,1.176045,1.917132,1.540246
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.6469,42.8493,0.0,,0.003333,,0.02899,,0.003666,,0.020337,,0.143952,,0.016326,,0.0,,0.658853,,0.659519,,0.001001,0.001333,0.018677,9.978989,0.002334,0.013333,0.22735500000000003,9.753645,0.038986,0.169959,1.235481,8.526585,0.002332,0.012663,0.231616,9.749722,0.02001,0.112391,0.889656,8.957606,0.153642,0.442591,2.320547,6.939267999999999,0.017992,0.095285,0.855125,9.015272,0.0,0.000666,0.007667,9.991667,0.473929,1.112929,3.4660800000000003,4.288208999999999,0.473263,1.1135959999999998,3.467746,4.285876
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.6469,42.8493,0.165449,,1.561979,,8.581711,,1.593345,,5.697589,,18.39358,,5.758041,,0.05765,,38.440870000000004,,38.45454,,0.308164,1.210983,10.09556,103.2198,1.789339,5.393455,26.06549,80.18974,6.218437000000001,13.81155,39.42823,46.96008,1.801422,5.395719000000001,25.91672,80.29279,4.5222050000000005,10.95652,35.47862,58.34506,9.876969,18.526220000000002,40.0303,28.172929999999997,4.645861,11.23122,36.64213,56.72275,0.119966,0.6119180000000001,6.375108999999999,107.8354,13.48144,20.88038,30.531579999999998,11.66572,13.4861,20.87404,30.52559,11.65973
MUR+ADO/LWAL+DNO/FW/HBET:1,74.6469,42.8493,0.42060699999999995,,3.3413230000000005,,15.87667,,3.383039,,10.825660000000001,,31.13407,,11.00108,,0.161298,,59.706990000000005,,59.73031999999999,,0.563642,1.896622,13.850629999999999,129.2685,2.875689,7.694196000000001,33.286770000000004,98.80202,8.409421,17.34197,48.21728,56.15465,2.893857,7.708628999999999,33.00826,99.00621,6.544237,14.02259,43.92926,70.67825,12.46861,22.30734,47.085159999999995,33.00484,6.686431,14.43244,45.37453,68.50551999999999,0.23627399999999998,0.997858,8.973574000000001,135.631,15.7011,23.25485,34.19001,13.14706,15.705429999999998,23.24618,34.18233,13.135729999999999
W+WLI/LO+DUC/FW/HBET:1-2,74.6956,42.8427,0.005002,,0.022001,,0.137291,,0.036986,,0.077032,,0.313919,,0.10629200000000001,,0.002332,,0.693233,,0.694902,,0.006671,0.020346,0.092367,1.875614,0.022333,0.058,0.235343,1.662323,0.094973,0.21562699999999999,0.48831199999999997,1.0637969999999999,0.035324,0.07798,0.31293699999999997,1.536773,0.05969,0.141056,0.401756,1.320466,0.17198,0.289327,0.543338,0.6814359999999999,0.074635,0.185607,0.45228199999999996,1.181184,0.001001,0.006997,0.045662,1.9440080000000002,0.23432199999999997,0.333011,0.440382,0.299052,0.233987,0.332343,0.439716,0.299052
MCF+MOC/LWAL+DNO/FC/HBET:1-5,74.6956,42.8427,0.001001,,0.011999,,0.093624,,0.018992,,0.045021,,0.25392600000000004,,0.064634,,0.0,,0.630199,,0.631865,,0.005337,0.016007,0.19542,3.782235,0.014002,0.052334,0.45568000000000003,3.465985,0.10463499999999999,0.236637,1.11352,2.451584,0.022661,0.097623,0.5795680000000001,3.2811559999999997,0.05969,0.17038699999999998,0.810905,2.913997,0.170979,0.42460299999999995,1.47195,1.6785419999999998,0.083953,0.209619,0.977132,2.664662,0.000666,0.007666,0.071989,3.919679,0.348957,0.692956,1.480426,0.847462,0.347958,0.6939569999999999,1.480091,0.8461290000000001
UNK,74.6956,42.8427,0.005337,,0.025665,,0.173939,,0.045646,,0.092031,,0.401565,,0.12861199999999998,,0.002333,,0.9238219999999999,,0.9248209999999999,,0.007002,0.024348,0.15707100000000002,3.8062419999999997,0.028002,0.064001,0.401013,3.481319,0.126637,0.263633,0.92724,2.5085509999999998,0.03766,0.108957,0.49059899999999995,3.317138,0.076715,0.19105,0.689551,2.950653,0.20064500000000002,0.435924,1.1573120000000001,1.804554,0.099282,0.231607,0.819839,2.7206599999999996,0.000667,0.008997,0.069328,3.918675,0.36698800000000004,0.604326,1.155714,0.94915,0.36798800000000004,0.603993,1.155716,0.9474819999999999
S/LFM+DNO/FME/HBET:1-25,74.6956,42.8427,0.005004,,0.030343,,0.335929,,0.080308,,0.110383,,0.788558,,0.272901,,0.001332,,1.8538919999999999,,1.8552259999999998,,0.00567,0.019685,0.074041,4.8956,0.042338,0.085342,0.24936599999999998,4.592611,0.195984,0.392939,0.739297,3.3358510000000003,0.065987,0.158631,0.36959899999999996,4.325475,0.093703,0.1684,0.435155,4.192359,0.37696999999999997,0.569311,0.8849889999999999,2.380172,0.16397899999999999,0.34523899999999996,0.68058,3.5373010000000003,0.004,0.007665,0.045995,4.941008,0.5153220000000001,0.661037,0.8113600000000001,1.158389,0.515655,0.662369,0.811362,1.1553879999999999
W/LWAL+DUC/FW/HBET:1-2,74.6956,42.8427,0.017346,,0.091665,,0.605481,,0.159271,,0.349136,,1.360999,,0.463124,,0.002332,,2.994199,,3.000197,,0.027013,0.08704,0.41417600000000004,8.454425,0.097001,0.262013,1.017709,7.531612,0.407229,0.9175110000000001,2.191176,4.878603,0.142954,0.367247,1.328759,7.001769,0.249773,0.61525,1.7160919999999997,6.069749,0.7222609999999999,1.268217,2.5350669999999997,3.1134560000000002,0.339884,0.78609,1.981699,5.429203,0.006666,0.029661,0.184645,8.776696000000001,1.084624,1.550074,1.9872040000000002,1.383899,1.083291,1.548408,1.9872049999999999,1.3808989999999999
CR+CIP/LFM+DUC/FC/HBET:1-7,74.6956,42.8427,0.004336,,0.027332,,0.23158,,0.052974,,0.12105199999999999,,0.548848,,0.18024400000000002,,0.000666,,1.452026,,1.454693,,0.010007,0.062693,1.089083,8.83388,0.051,0.184671,2.307087,7.4299100000000005,0.213285,0.695856,4.410714,4.448565,0.06632,0.26759499999999997,2.834263,6.778848,0.138711,0.448507,3.5657730000000005,5.725957,0.442579,1.2244950000000001,4.895657,2.888421,0.167604,0.572136,4.084137999999999,4.995878,0.002332,0.01633,0.5596180000000001,9.421054,0.868907,1.856248,4.510635,1.312184,0.8702409999999999,1.856579,4.507303,1.311184
CR+PC/LFLS+DUC/FC/HBET:5-9,74.6956,42.8427,0.001668,,0.019338,,0.224273,,0.043652,,0.06903,,0.61956,,0.174931,,0.000333,,1.8491669999999998,,1.852832,,0.007341,0.060706,1.867705,11.06258,0.045676,0.25003600000000004,3.953639,8.731311,0.314625,1.1565219999999998,6.831814,4.472766,0.086314,0.43624700000000005,4.995913,7.437874000000001,0.124052,0.529888,5.043634,7.233396000000001,0.689253,1.8988619999999998,7.165093,2.627232,0.262596,1.0087700000000002,6.564886,4.988817,0.003999,0.03266,1.4125530000000002,11.550460000000001,1.3225930000000001,2.821023,5.995858999999999,1.011358,1.324929,2.820354,5.9921940000000005,1.009691
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.6956,42.8427,0.009676,,0.074013,,0.573216,,0.16096300000000002,,0.21875999999999998,,1.360814,,0.465196,,0.004666,,3.3134330000000003,,3.320102,,0.030687,0.149747,1.489578,12.320310000000001,0.126357,0.444063,3.234896,10.12067,0.599585,1.59984,5.6852160000000005,5.542143,0.1973,0.729187,4.144647,8.767903,0.243432,0.852626,4.188187,8.496995,1.046568,2.38024,5.863446,3.348932,0.509193,1.437086,5.47864,6.109885,0.015662,0.091983,1.1209040000000001,12.76678,1.7463110000000002,2.9790360000000002,4.544512999999999,1.416707,1.7463080000000002,2.975702,4.543181,1.414707
MUR+MOCL/LWAL+DNO/FC/HBET:1-2,74.6956,42.8427,0.030689,,0.143328,,0.885058,,0.231244,,0.49821800000000005,,1.9461830000000002,,0.687355,,0.005665,,4.388314,,4.39431,,0.03635,0.11438399999999999,0.636936,14.18164,0.120675,0.34201,1.5570700000000002,12.83692,0.5332100000000001,1.179783,3.503048,8.898900999999999,0.183282,0.492536,2.000979,12.09196,0.340794,0.7899619999999999,2.701698,10.66933,0.955541,1.800836,4.064343,6.233097,0.43386199999999997,0.9910260000000001,3.189479,9.698277000000001,0.008663,0.044994,0.276965,14.66371,1.4452559999999999,2.2390380000000003,3.723921,3.203471,1.445924,2.2403720000000003,3.721592,3.1978020000000003
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.6956,42.8427,0.000334,,0.003667,,0.108298,,0.011661,,0.055367,,0.411199,,0.07196,,0.0,,1.7199490000000002,,1.72428,,0.000666,0.00534,0.109391,26.88427,0.010667,0.03667,0.5310560000000001,26.41794,0.112298,0.43923199999999996,3.189865,23.15031,0.016661,0.082314,0.8671530000000001,26.02221,0.062354,0.245806,1.999359,24.63711,0.38727,1.1324670000000001,6.016624,19.05244,0.083644,0.313192,2.518687,24.012520000000002,0.0,0.001,0.025331,26.973670000000002,1.231166,2.866525,9.070193,12.112169999999999,1.2335049999999999,2.871182,9.069205,12.10183
CR+PC/LWAL+DUC/FC/HBET:1-16,74.6956,42.8427,0.001002,,0.011332,,0.167255,,0.026317,,0.076033,,0.6164189999999999,,0.115265,,0.0,,2.175718,,2.18105,,0.005668,0.032357,1.186234,28.77474,0.027999,0.143,3.2881199999999997,26.52955,0.295529,1.1233549999999999,8.872471,19.54139,0.047646,0.286199,4.374438,25.2654,0.133732,0.661288,6.381645,22.7473,0.73614,2.265227,12.20193,14.180279999999998,0.21519499999999997,0.885284,7.766560000000001,21.0177,0.000333,0.008665,0.43026000000000003,29.560740000000003,1.7557369999999999,4.249205,14.279910000000001,7.539425,1.7564060000000001,4.255864,14.27859,7.528086999999999
MUR+ADO/LWAL+DNO/FW/HBET:1,74.6956,42.8427,0.192446,,0.794668,,4.625653,,1.3451469999999999,,2.709445,,9.426413,,3.653486,,0.044988,,19.0388,,19.06379,,0.221761,0.755409,5.156115,44.67427,0.788021,2.015764,10.21774,37.1838,2.675879,5.6719599999999994,16.88854,21.137970000000003,1.063758,2.815352,12.139660000000001,33.63609,1.797338,4.093215,14.3979,28.0021,4.0928889999999996,7.709293,17.08904,12.682360000000001,2.249636,4.91832,16.1256,24.052960000000002,0.074981,0.282296,2.6290970000000002,47.96864,5.502961,8.429267999999999,12.8291,5.199873999999999,5.500964,8.43327,12.8091,5.1928730000000005
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.6956,42.8427,0.228812,,1.0589790000000001,,7.170672,,1.8272549999999999,,4.012364,,15.988879999999998,,5.513454,,0.041653,,35.90125,,35.94891,,0.347841,1.3950120000000001,11.11285,106.9155,1.298704,4.138486,23.542579999999997,89.96125,5.569154,13.29089,41.40221,52.567069999999994,1.952078,5.879843,28.5949,81.74592,3.536081,9.215181,34.67896,68.55742,9.505311,19.17813,42.94897,32.3787,4.59239,11.39837,39.06964,59.42615,0.109976,0.508246,5.372102,113.968,14.09104,22.24176,34.23999,13.52595,14.09104,22.24244,34.21933,13.49828
MUR+MOCL/LWAL+DNO/FC/HBET:1-2,74.7184,42.8448,0.000334,,0.005667,,0.056986,,0.016991,,0.030019,,0.127627,,0.046979,,0.0,,0.310956,,0.311289,,0.002002,0.010007,0.047678,0.9399790000000001,0.005667,0.027669,0.09867,0.8623270000000001,0.031323,0.097303,0.230004,0.584384,0.015665,0.034328,0.169627,0.763389,0.019666,0.048027,0.192376,0.709912,0.080317,0.117673,0.256995,0.41738800000000004,0.029995,0.077293,0.219317,0.626416,0.0,0.001,0.022329,0.976671,0.08733,0.136663,0.253355,0.211696,0.087997,0.13666199999999998,0.25302199999999997,0.21103000000000002
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.7184,42.8448,0.000334,,0.009334,,0.077653,,0.024993,,0.02701,,0.180311,,0.067644,,0.0,,0.447625,,0.448625,,0.004006,0.024676,0.226086,1.744898,0.015003,0.058337,0.432041,1.485285,0.07765301,0.216315,0.816639,0.81174,0.029663,0.111975,0.617958,1.215411,0.028014,0.11137000000000001,0.568803,1.2648030000000001,0.139984,0.344316,0.8340190000000001,0.50137,0.068981,0.198965,0.801279,0.863131,0.000333,0.013997,0.154655,1.831015,0.250341,0.43333,0.641023,0.227681,0.252008,0.431997,0.6406890000000001,0.226681
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.7184,42.8448,0.007004,,0.021333,,0.162609,,0.040653,,0.076374,,0.3889,,0.131267,,0.001333,,0.8975139999999999,,0.8975139999999999,,0.008669,0.031021,0.320452,2.632854,0.018336,0.104335,0.5893520000000001,2.266644,0.141306,0.34326999999999996,1.061613,1.291202,0.057641,0.165287,0.792563,1.943856,0.082037,0.22708000000000003,0.866166,1.748343,0.249296,0.496967,1.065379,0.799458,0.12429000000000001,0.312906,1.025255,1.406282,0.002666,0.011665,0.126652,2.857684,0.367989,0.5593520000000001,0.8447600000000001,0.330385,0.36899,0.5603520000000001,0.843759,0.329385
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.7184,42.8448,0.0,,0.0,,0.014992,,0.000666,,0.004338,,0.066639,,0.011658,,0.0,,0.3626,,0.36393200000000003,,0.0,0.000334,0.02001,5.979655999999999,0.000667,0.004334,0.09735,5.8976489999999995,0.016666,0.101623,0.656568,5.210151000000001,0.002999,0.01666,0.237283,5.742392,0.010672,0.034692,0.400855,5.549443,0.10031,0.23331100000000002,1.2925659999999999,4.307174,0.012664,0.076288,0.5661930000000001,5.333197,0.0,0.0,0.001333,5.998667,0.238947,0.622959,2.010038,2.765456,0.24061300000000002,0.621961,2.010039,2.763455
MUR+ADO/LWAL+DNO/FW/HBET:1,74.7184,42.8448,0.136747,,0.48600299999999996,,3.199689,,1.031281,,1.6901009999999999,,6.662176,,2.695789,,0.027324,,13.44885,,13.46985,,0.17543599999999998,0.595597,4.157716000000001,30.9345,0.464345,1.459722,7.210636,26.37929,1.8936709999999999,4.099776,11.77647,15.030389999999999,0.874719,2.258218,9.215744,22.62004,1.2071,2.836248,9.986085000000001,20.28047,2.9777270000000002,5.363122,11.88149,9.115489,1.677571,3.723461,11.40822,16.49496,0.04466,0.175291,1.891134,33.86159,3.8179339999999997,5.8642650000000005,9.149971,3.718982,3.8185919999999998,5.869269,9.135644000000001,3.7066449999999995
CR+PC/LFLS+DUC/FC/HBET:5-9,74.5509,42.8389,0.0,,0.021338,,0.098645,,0.00733,,0.021339,,0.22130500000000003,,0.044991,,0.000333,,0.562952,,0.381296,,0.001668,0.009006,0.330472,2.6588540000000003,0.025334,0.15035,1.262065,1.540913,0.11598299999999999,0.34997399999999995,1.630309,0.805089,0.01866,0.074983,0.9642360000000001,1.934791,0.024339,0.138363,1.1768319999999999,1.639127,0.203311,0.49330799999999997,1.624033,0.45804300000000003,0.075634,0.243617,1.491586,1.144172,0.003,0.013664,0.43364300000000006,2.54936,0.32164699999999996,0.676353,1.270373,0.168675,0.277995,0.608648,1.458388,0.273673
UNK,74.5509,42.8389,0.002001,,0.056331,,0.214602,,0.017994,,0.077016,,0.423229,,0.110278,,0.002333,,0.8794930000000001,,0.6572100000000001,,0.003336,0.008004,0.08738101,2.899278,0.051996,0.132999,0.523007,2.235667,0.12463900000000001,0.28429299999999996,0.80561,1.570856,0.01899,0.063316,0.319263,2.580437,0.066682,0.146697,0.580436,2.129169,0.202651,0.38662199999999997,0.89435,1.093148,0.07997,0.187946,0.652546,1.9692599999999998,0.002665,0.008334,0.082653,2.9040150000000002,0.290667,0.479968,0.78776,0.562112,0.254632,0.44533199999999995,0.863383,0.779443
CR+CIP/LWAL+DNO/FC/HBET:8-16,74.5509,42.8389,0.0,,0.004668,,0.066652,,0.001,,0.004669,,0.199299,,0.028649,,0.0,,0.621596,,0.394288,,0.0,0.002002,0.25314200000000003,4.7448559999999995,0.027008,0.13168,1.510421,3.326223,0.118646,0.42794799999999994,2.309934,2.07682,0.00633,0.058653,1.071516,3.8625010000000004,0.028012,0.121025,1.406564,3.4397300000000004,0.24363800000000002,0.679624,2.5473689999999998,1.33007,0.055653,0.270253,1.956493,2.688952,0.000333,0.003,0.35930700000000004,4.63736,0.471308,0.9853350000000001,2.352737,0.569024,0.361975,0.8726440000000001,2.5033819999999998,0.867711
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.5509,42.8389,0.00167,,0.087681,,0.3886,,0.036989,,0.085021,,0.791906,,0.20726599999999998,,0.003667,,1.755881,,1.266894,,0.007002,0.034025,0.472534,5.484769,0.123346,0.404699,1.9937580000000001,3.3905160000000003,0.353958,0.868606,2.4823419999999996,1.906494,0.061318,0.236619,1.5365010000000001,4.128573,0.113028,0.37608,1.866579,3.5592919999999997,0.536299,1.157989,2.39206,1.121746,0.224619,0.622892,2.342543,2.60268,0.007664,0.05266,0.6199600000000001,5.316049,0.798662,1.220357,1.782419,0.44268100000000005,0.708661,1.234337,2.116085,0.6740229999999999
CR+CIP/LFM+DUC/FC/HBET:1-7,74.5509,42.8389,0.002003,,0.11366199999999999,,0.462834,,0.035316,,0.14769100000000002,,0.9390959999999999,,0.21489499999999997,,0.001666,,2.180822,,1.543962,,0.00667,0.040351,0.977085,10.973889999999999,0.129326,0.509333,4.182062999999999,7.065616,0.38560700000000003,1.142103,5.658506,4.35095,0.055314,0.228251,2.759255,8.921864,0.189055,0.579104,4.401626,6.682524000000001,0.70052,1.656475,5.8991430000000005,2.804766,0.249209,0.730787,4.900039,5.905069999999999,0.007331,0.035661,0.9549340000000001,11.00041,1.1488610000000001,2.322232,5.071809,1.276276,0.9429049999999999,2.078184,5.565983,1.868966
MCF+MOC/LWAL+DNO/FC/HBET:1-5,74.5509,42.8389,0.007336,,0.173655,,0.63946,,0.054642,,0.239375,,1.3592790000000001,,0.33050300000000005,,0.006999,,3.2875550000000002,,2.285097,,0.009339,0.041689,0.508225,15.43341,0.190661,0.53966,3.339389,11.75663,0.529177,1.443376,5.303676,8.084311,0.07497,0.258596,1.890907,13.720889999999999,0.221034,0.669834,3.6429419999999997,11.22682,0.9761340000000001,2.171102,5.9676919999999996,5.525793,0.283901,0.8760020000000001,4.216883999999999,10.292710000000001,0.007998,0.041324,0.48096099999999997,15.462720000000001,1.619163,2.961598,5.421474,2.71021,1.3495190000000001,2.683482,5.885641000000001,3.796261
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.5509,42.8389,0.0,,0.023333,,0.194248,,0.001332,,0.03967,,0.626143,,0.052978,,0.0,,2.213429,,1.287328,,0.0,0.000334,0.03902,26.96065,0.020999,0.16233699999999998,1.42941,25.36392,0.230613,0.658185,4.262144,21.65481,0.006663,0.029998,0.5275529999999999,26.43445,0.064354,0.27038,1.9228349999999998,24.70276,0.5195569999999999,1.462759,6.846006,17.54554,0.094598,0.332228,2.397359,24.12284,0.0,0.0,0.036999,26.963,1.4037709999999999,3.157826,9.532879,10.692089999999999,0.976849,2.3817619999999997,8.651697,13.70236
CR+PC/LWAL+DUC/FC/HBET:1-16,74.5509,42.8389,0.0,,0.081323,,0.397502,,0.014324,,0.121349,,0.947018,,0.175564,,0.0,,2.661498,,1.6998229999999999,,0.001668,0.021349,0.756027,28.220959999999998,0.125662,0.500324,5.867724,22.424970000000002,0.442193,1.483949,10.57554,16.100820000000002,0.044973,0.204597,3.0549060000000003,25.6812,0.16536199999999998,0.638451,6.5756179999999995,21.49922,0.882785,2.7830630000000003,12.948310000000001,11.438830000000001,0.22955599999999998,0.839332,7.817514999999999,19.938029999999998,0.001666,0.017661,0.743592,28.23708,2.0761990000000003,4.808228,13.52259,5.931483999999999,1.471306,3.9854800000000004,13.711520000000002,8.131867
MUR+MOCL/LWAL+DNO/FC/HBET:1-2,74.5509,42.8389,0.045364,,0.9129659999999999,,2.904489,,0.32853000000000004,,1.174559,,5.457808999999999,,1.55567,,0.044655,,10.69881,,8.149552,,0.048685,0.149417,0.95176,28.80477,0.607988,1.530666,5.309774,21.63861,1.522392,3.037275,7.716398,14.81945,0.29624,0.742156,3.283014,25.35006,0.750181,1.7557049999999998,5.704551,20.615,2.226756,4.055788,8.071904,10.18774,0.969306,2.141742,6.456016,18.877270000000003,0.050659,0.127314,0.941591,28.83578,2.964322,4.435773999999999,6.914714,4.986379,2.764177,4.37971,7.667445,7.039116
MUR+ADO/LWAL+DNO/FW/HBET:1,74.5509,42.8389,0.387542,,7.331117,,21.74026,,2.9269529999999997,,9.318925,,38.83206,,12.21068,,0.357925,,70.71269000000001,,55.723819999999996,,0.46595,1.6211149999999999,11.78848,146.7369,5.047003,12.36014,46.88604,89.37571,11.047930000000001,21.98886,54.82116,51.4018,2.351028,6.611782000000001,32.98941,116.1208,5.83924,13.930129999999998,47.9064,84.0053,15.10508,26.05953,50.356320000000004,30.647009999999998,7.367767999999999,16.548070000000003,51.72314,73.15033000000001,0.42025100000000004,1.614825,11.653,146.954,17.793029999999998,25.42882,34.939370000000004,12.1261,17.25393,26.738229999999998,42.449329999999996,18.83469
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.5509,42.8389,0.336534,,6.967359,,23.04833,,2.548995,,9.213188,,43.7033,,12.37475,,0.300264,,86.51266,,65.70085999999999,,0.474228,1.8643560000000001,16.41423,222.9106,6.4466220000000005,17.34814,70.48676,140.7511,15.3128,33.24279,87.66212,82.73395,2.816061,8.83179,47.82352,179.9796,7.61526,19.78138,72.94836,132.4418,22.60132,42.20231,83.50316,49.989909999999995,9.687130999999999,23.80556,79.95546999999999,116.1771,0.456927,1.762434,16.1726,223.3078,29.928079999999998,44.67897,60.570119999999996,20.31017,27.485870000000002,45.411559999999994,72.40290999999999,30.9988
CR+CIP/LFINF+DNO/FC/HBET:3-7,74.5941,42.8362,0.000334,,0.004668,,0.036326,,0.003333,,0.007002,,0.10698800000000001,,0.01866,,0.000333,,0.243652,,0.22765500000000002,,0.001,0.002668,0.163721,0.832277,0.00767,0.051003,0.422018,0.514641,0.049325,0.136658,0.548335,0.229356,0.005664,0.038655,0.390297,0.562051,0.015339,0.075349,0.45403999999999994,0.44827,0.082324,0.183995,0.509681,0.11701199999999999,0.032655,0.107654,0.526972,0.31405900000000003,0.001,0.004334,0.169986,0.8243469999999999,0.12365799999999999,0.233673,0.362349,0.036668,0.121992,0.23167,0.37935100000000005,0.039332
MCF+MOC/LWAL+DNO/FC/HBET:1-5,74.5941,42.8362,0.001667,,0.023332,,0.13961500000000002,,0.016991,,0.069005,,0.310247,,0.079618,,0.001333,,0.692463,,0.647478,,0.002668,0.012006,0.145728,2.837931,0.035658,0.10933599999999999,0.572329,2.259345,0.10697100000000001,0.26360100000000003,1.02491,1.464903,0.016997,0.075974,0.43323599999999995,2.456802,0.063008,0.171355,0.788766,1.907866,0.194276,0.438943,1.1416979999999999,0.9148360000000001,0.074308,0.18728399999999998,0.8448379999999999,1.813952,0.001,0.008665,0.111654,2.877348,0.318637,0.5746220000000001,0.983146,0.43113199999999996,0.32029,0.5636359999999999,1.006467,0.462129
CR+PC/LFLS+DUC/FC/HBET:5-9,74.5941,42.8362,0.003001,,0.024007,,0.16430999999999998,,0.013995,,0.042009,,0.42461000000000004,,0.083969,,0.003,,1.104256,,1.027599,,0.001334,0.017688,0.715287,4.26269,0.041004,0.206023,2.119758,2.609208,0.192296,0.6592600000000001,2.710994,1.27314,0.034326,0.163632,1.931821,2.856226,0.075026,0.283059,2.276205,2.323701,0.402958,0.965651,2.575718,0.631063,0.139967,0.46457,2.622867,1.688627,0.001666,0.023664,0.76693,4.20474,0.642305,1.1163459999999998,1.9367459999999999,0.200347,0.6279779999999999,1.12234,2.000742,0.22134099999999998
